          29          21
    0.2116343006E-01    0.5788262561E-01   -0.4098729789E-01
    0.2177075297E-01    0.5988368392E-01   -0.4066598415E-01
    0.2231193520E-01    0.6153404713E-01   -0.4037889838E-01
    0.8571984246E-02    0.4324315523E-03   -0.3631031141E-01
    0.8575459942E-02    0.2689683577E-02   -0.3647347540E-01
    0.8576903492E-02    0.4952865653E-02   -0.3648151085E-01
    0.8600716479E-02    0.7219535764E-02   -0.3648295626E-01
    0.8661509492E-02    0.9483082220E-02   -0.3646832705E-01
    0.8743239567E-02    0.1174531039E-01   -0.3644766659E-01
    0.8870297112E-02    0.1400380861E-01   -0.3641065210E-01
    0.9013329633E-02    0.1625979505E-01   -0.3637057915E-01
    0.9200896136E-02    0.1850965433E-01   -0.3631704301E-01
    0.9411868639E-02    0.2075581439E-01   -0.3627032414E-01
    0.9661504999E-02    0.2299405262E-01   -0.3620296344E-01
    0.9926217608E-02    0.2522740141E-01   -0.3612260148E-01
    0.1024045423E-01    0.2744983509E-01   -0.3602662683E-01
    0.1056683157E-01    0.2966739796E-01   -0.3592548519E-01
    0.1094157621E-01    0.3187346458E-01   -0.3582296148E-01
    0.1133183669E-01    0.3407286108E-01   -0.3571971133E-01
    0.1175770909E-01    0.3626259789E-01   -0.3559480608E-01
    0.1219594385E-01    0.3844567388E-01   -0.3545267880E-01
    0.1267143711E-01    0.4061429948E-01   -0.3531933203E-01
    0.1316610351E-01    0.4277271777E-01   -0.3517600894E-01
    0.1368801016E-01    0.4492208734E-01   -0.3502605110E-01
    0.1423804276E-01    0.4706303775E-01   -0.3486539051E-01
    0.1480227523E-01    0.4919079319E-01   -0.3470173851E-01
    0.1540237106E-01    0.5130117014E-01   -0.3453404829E-01
    0.1600775681E-01    0.5340854451E-01   -0.3435802832E-01
    0.1665211655E-01    0.5549856275E-01   -0.3416190669E-01
    0.1730304211E-01    0.5758436397E-01   -0.3400029987E-01
    0.1796779409E-01    0.5956635252E-01   -0.3380369768E-01
    0.1852072589E-01    0.6121800095E-01   -0.3364464641E-01
    0.4339620937E-02    0.4318830615E-03   -0.2630317770E-01
    0.4836108536E-02    0.2685658401E-02   -0.2639466710E-01
    0.4867224954E-02    0.4977053963E-02   -0.2648018673E-01
    0.4924455192E-02    0.7260501385E-02   -0.2655913308E-01
    0.5012975540E-02    0.9543227032E-02   -0.2662988007E-01
    0.5132972263E-02    0.1182521787E-01   -0.2669343911E-01
    0.5280273035E-02    0.1410407294E-01   -0.2674996108E-01
    0.5464529619E-02    0.1637979038E-01   -0.2680049464E-01
    0.5673387088E-02    0.1865059137E-01   -0.2684939653E-01
    0.5920588505E-02    0.2091525868E-01   -0.2690094523E-01
    0.6193322595E-02    0.2317560837E-01   -0.2694481239E-01
    0.6498420611E-02    0.2542805113E-01   -0.2696893737E-01
    0.6820570678E-02    0.2767677605E-01   -0.2699342556E-01
    0.7190885488E-02    0.2991579100E-01   -0.2700432576E-01
    0.7573363371E-02    0.3214992210E-01   -0.2703031525E-01
    0.8006286807E-02    0.3437194228E-01   -0.2704541944E-01
    0.8438579738E-02    0.3659090772E-01   -0.2705602162E-01
    0.8923850022E-02    0.3879539669E-01   -0.2703505568E-01
    0.9411763400E-02    0.4099502414E-01   -0.2704070508E-01
    0.9954124689E-02    0.4317719117E-01   -0.2702564001E-01
    0.1049768273E-01    0.4535751790E-01   -0.2701642178E-01
    0.1109196339E-01    0.4752399400E-01   -0.2699182741E-01
    0.1168783288E-01    0.4967907444E-01   -0.2696953341E-01
    0.1232534554E-01    0.5181853473E-01   -0.2694546804E-01
    0.1297510602E-01    0.5395140126E-01   -0.2690930478E-01
    0.1364784688E-01    0.5607466400E-01   -0.2686452866E-01
    0.1436032914E-01    0.5818116665E-01   -0.2684236132E-01
    0.1504373271E-01    0.6019995734E-01   -0.2679977380E-01
    0.1565049589E-01    0.6186750904E-01   -0.2675273269E-01
    0.1920851995E-02    0.4314405378E-03   -0.1570997387E-01
    0.2221721690E-02    0.2800844610E-02   -0.1599461772E-01
    0.2273913473E-02    0.5194378551E-02   -0.1617475227E-01
    0.2348266542E-02    0.7585306186E-02   -0.1635109074E-01
    0.2456073882E-02    0.9974831715E-02   -0.1652318798E-01
    0.2597479150E-02    0.1236295141E-01   -0.1669056714E-01
    0.2767298371E-02    0.1474848390E-01   -0.1685505733E-01
    0.2977139549E-02    0.1713080890E-01   -0.1701631024E-01
    0.3209393006E-02    0.1950875483E-01   -0.1718044467E-01
    0.3485217225E-02    0.2187988535E-01   -0.1735063642E-01
    0.3782309359E-02    0.2424784005E-01   -0.1751529239E-01
    0.4122317303E-02    0.2660659701E-01   -0.1766275242E-01
    0.4475209396E-02    0.2896099724E-01   -0.1781402528E-01
    0.4879599437E-02    0.3130561486E-01   -0.1795467548E-01
    0.5293653347E-02    0.3364588693E-01   -0.1811208762E-01
    0.5767110735E-02    0.3597158939E-01   -0.1826375909E-01
    0.6238559261E-02    0.3829536214E-01   -0.1840964705E-01
    0.6768254563E-02    0.4060398042E-01   -0.1852942817E-01
    0.7297459524E-02    0.4290768877E-01   -0.1867576130E-01
    0.7889970206E-02    0.4519148171E-01   -0.1880562864E-01
    0.8483251557E-02    0.4747336358E-01   -0.1894043572E-01
    0.9125643410E-02    0.4974014685E-01   -0.1906444319E-01
    0.9780783206E-02    0.5199667811E-01   -0.1919048652E-01
    0.1047590375E-01    0.5423453823E-01   -0.1931837201E-01
    0.1118131727E-01    0.5646454915E-01   -0.1943349093E-01
    0.1192468591E-01    0.5868251622E-01   -0.1954021119E-01
    0.1269719098E-01    0.6088485196E-01   -0.1967414096E-01
    0.1346602570E-01    0.6298812479E-01   -0.1977442577E-01
    0.1412674692E-01    0.6473011523E-01   -0.1985256188E-01
    0.4172068438E-03    0.4313496465E-03   -0.5015294533E-02
    0.7881089114E-03    0.2882455941E-02   -0.5407319870E-02
    0.8330394630E-03    0.5364316981E-02   -0.5677612964E-02
    0.9027454653E-03    0.7841118611E-02   -0.5946479738E-02
    0.1000585849E-02    0.1031706482E-01   -0.6215377711E-02
    0.1139245345E-02    0.1279215142E-01   -0.6482777186E-02
    0.1297756564E-02    0.1526518725E-01   -0.6751053035E-02
    0.1500786631E-02    0.1773376204E-01   -0.7019702811E-02
    0.1723739319E-02    0.2020029351E-01   -0.7294356823E-02
    0.1992522739E-02    0.2265936695E-01   -0.7578716613E-02
    0.2277132124E-02    0.2511579730E-01   -0.7861280814E-02
    0.2614049241E-02    0.2756297775E-01   -0.8130337112E-02
    0.2961930819E-02    0.3000634350E-01   -0.8404255845E-02
    0.3375930479E-02    0.3243745491E-01   -0.8670807816E-02
    0.3800708801E-02    0.3486476839E-01   -0.8955860510E-02
    0.4284696188E-02    0.3727744892E-01   -0.9239230305E-02
    0.4765868187E-02    0.3968755528E-01   -0.9517448023E-02
    0.5311585963E-02    0.4208244383E-01   -0.9774649516E-02
    0.5859849509E-02    0.4447238147E-01   -0.1005771756E-01
    0.6467222236E-02    0.4684174433E-01   -0.1033007167E-01
    0.7075580768E-02    0.4920914397E-01   -0.1060757134E-01
    0.7745309267E-02    0.5156139284E-01   -0.1087736059E-01
    0.8415329270E-02    0.5390333012E-01   -0.1115153171E-01
    0.9137285873E-02    0.5622417107E-01   -0.1142880786E-01
    0.9871314280E-02    0.5853829160E-01   -0.1169554424E-01
    0.1064223610E-01    0.6083972007E-01   -0.1195449848E-01
    0.1144663338E-01    0.6312429160E-01   -0.1224434748E-01
    0.1223631296E-01    0.6530857086E-01   -0.1249750331E-01
    0.1292296033E-01    0.6711736321E-01   -0.1270368509E-01
    0.4386507790E-03    0.4310435615E-03    0.5849802867E-02
    0.5328826373E-03    0.2978602191E-02    0.5347665865E-02
    0.5352965673E-03    0.5534390453E-02    0.4986402113E-02
    0.5983664887E-03    0.8094052784E-02    0.4621465225E-02
    0.6679414073E-03    0.1065282430E-01    0.4254721571E-02
    0.7931598811E-03    0.1320826635E-01    0.3885101061E-02
    0.9340580436E-03    0.1576280780E-01    0.3512964584E-02
    0.1140369917E-02    0.1831040718E-01    0.3135282313E-02
    0.1359608141E-02    0.2085530758E-01    0.2750903834E-02
    0.1625558711E-02    0.2339331433E-01    0.2352159703E-02
    0.1906804158E-02    0.2592623420E-01    0.1954794396E-02
    0.2235919237E-02    0.2845104411E-01    0.1565487357E-02
    0.2574002836E-02    0.3097077832E-01    0.1170657692E-02
    0.2963085659E-02    0.3348243982E-01    0.7761107991E-03
    0.3358922433E-02    0.3598964214E-01    0.3636025940E-03
    0.3802184016E-02    0.3848456964E-01   -0.5341842916E-04
    0.4255342763E-02    0.4097505659E-01   -0.4648387549E-03
    0.4752534442E-02    0.4345509410E-01   -0.8631260716E-03
    0.5254602525E-02    0.4592950270E-01   -0.1285530045E-02
    0.5804552231E-02    0.4838809744E-01   -0.1704623923E-02
    0.6354675628E-02    0.5084406585E-01   -0.2128710970E-02
    0.6954050623E-02    0.5328902975E-01   -0.2552875318E-02
    0.7626838982E-02    0.5570682138E-01   -0.2976703225E-02
    0.8344324306E-02    0.5810289830E-01   -0.3407808021E-02
    0.9082739241E-02    0.6048980355E-01   -0.3828928340E-02
    0.9864169173E-02    0.6286396831E-01   -0.4245965742E-02
    0.1066552196E-01    0.6522242725E-01   -0.4695476964E-02
    0.1146639697E-01    0.6747404486E-01   -0.5102321971E-02
    0.1216326561E-01    0.6933771074E-01   -0.5439222790E-02
    0.1299222233E-02    0.4305588081E-03    0.1664274000E-01
    0.1404196024E-02    0.3042433178E-02    0.1605092175E-01
    0.1382561168E-02    0.5664318334E-02    0.1560484804E-01
    0.1424988732E-02    0.8290038444E-02    0.1514892746E-01
    0.1487429254E-02    0.1091361232E-01    0.1468932629E-01
    0.1593939727E-02    0.1353440527E-01    0.1422300190E-01
    0.1732129022E-02    0.1615244523E-01    0.1375132799E-01
    0.1900045783E-02    0.1876653917E-01    0.1327205449E-01
    0.2111257054E-02    0.2137547359E-01    0.1278174296E-01
    0.2339536091E-02    0.2398047410E-01    0.1227749418E-01
    0.2616224810E-02    0.2657551132E-01    0.1176871080E-01
    0.2905567177E-02    0.2916783839E-01    0.1126727089E-01
    0.3248476656E-02    0.3174960986E-01    0.1075527631E-01
    0.3594755894E-02    0.3432868794E-01    0.1024300139E-01
    0.3998784814E-02    0.3689603508E-01    0.9709470905E-02
    0.4411813337E-02    0.3945829719E-01    0.9171054699E-02
    0.4902346060E-02    0.4200164229E-01    0.8632440120E-02
    0.5396262277E-02    0.4454232380E-01    0.8104672655E-02
    0.5939319730E-02    0.4706592858E-01    0.7551772054E-02
    0.6483779289E-02    0.4958568141E-01    0.7001319900E-02
    0.7080102805E-02    0.5209019035E-01    0.6443855818E-02
    0.7672150154E-02    0.5459502712E-01    0.5884402432E-02
    0.8315239102E-02    0.5707630143E-01    0.5320002791E-02
    0.8950049989E-02    0.5955551937E-01    0.4744861275E-02
    0.9641531855E-02    0.6201658025E-01    0.4175132606E-02
    0.1033173129E-01    0.6447620690E-01    0.3605301492E-02
    0.1109471917E-01    0.6690631062E-01    0.3002147190E-02
    0.1182928029E-01    0.6923732162E-01    0.2442564582E-02
    0.1246322319E-01    0.7117087394E-01    0.1973654609E-02
    0.3121891059E-02    0.4303832829E-03    0.2735373937E-01
    0.3394570900E-02    0.3081172705E-02    0.2663591877E-01
    0.3337753238E-02    0.5766174290E-02    0.2611029148E-01
    0.3324396908E-02    0.8445962332E-02    0.2557265572E-01
    0.3345681587E-02    0.1112475619E-01    0.2502566390E-01
    0.3394069383E-02    0.1380196027E-01    0.2447214164E-01
    0.3494179109E-02    0.1647514850E-01    0.2390538901E-01
    0.3609977430E-02    0.1914735325E-01    0.2333250083E-01
    0.3777993377E-02    0.2181195840E-01    0.2274107933E-01
    0.3964894917E-02    0.2447377890E-01    0.2213604562E-01
    0.4189329688E-02    0.2712862380E-01    0.2152356505E-01
    0.4469148349E-02    0.2977406234E-01    0.2090756595E-01
    0.4787490703E-02    0.3241134435E-01    0.2027969807E-01
    0.5147537217E-02    0.3504046053E-01    0.1964406483E-01
    0.5516552366E-02    0.3766443208E-01    0.1899315789E-01
    0.5938277114E-02    0.4027546570E-01    0.1832896285E-01
    0.6360214669E-02    0.4288377613E-01    0.1767023094E-01
    0.6844595075E-02    0.4547734186E-01    0.1701074466E-01
    0.7327252533E-02    0.4806702211E-01    0.1633396000E-01
    0.7855652831E-02    0.5064140260E-01    0.1565062441E-01
    0.8425149135E-02    0.5320350081E-01    0.1495794579E-01
    0.9044481441E-02    0.5575091764E-01    0.1425532158E-01
    0.9663783014E-02    0.5828969926E-01    0.1355138328E-01
    0.1033131592E-01    0.6081084162E-01    0.1283132844E-01
    0.1099454146E-01    0.6333052367E-01    0.1211990044E-01
    0.1170253474E-01    0.6583441049E-01    0.1140069868E-01
    0.1240254845E-01    0.6833446026E-01    0.1065653749E-01
    0.1313400641E-01    0.7071624696E-01    0.9951886721E-02
    0.1376756933E-01    0.7269051671E-01    0.9360369295E-02
    0.6397609133E-02    0.4300690198E-03    0.3770009056E-01
    0.6343528628E-02    0.3153892001E-02    0.3698237613E-01
    0.6226130761E-02    0.5876178388E-02    0.3638571873E-01
    0.6141351536E-02    0.8610050194E-02    0.3577367216E-01
